full_name,hits,homeruns,rbi,runs,stolen_bases,walks,strikeouts,games_played,at_bats,batting_average,on_base_plus_slugging
Travis Hafner,1107,213,731,619,11,598,976.0,1183,4058,0.2619166666666667,0.8339166666666668
Travis Harper,0,0,0,0,0,0,1.0,232,1,0.0,0.0
Travis Hughes,1,0,0,0,0,0,0.0,22,1,0.5,1.0
Travis Ishikawa,241,23,137,114,3,85,257.0,488,944,0.239125,0.6676249999999999
Travis Jankowski,355,11,96,212,102,173,361.0,681,1507,0.203,0.5439
Travis Lakins,0,0,0,1,0,0,0.0,46,0,0.0,0.0
Travis Lee,958,115,488,476,59,457,704.0,1099,3740,0.23777777777777778,0.6923333333333334
Travis Metcalf,54,11,35,36,0,16,53.0,80,217,0.2435,0.8049999999999999
Travis Miller,0,0,0,0,0,0,0.0,182,0,0.0,0.0
Travis Phelps,0,0,0,0,0,0,1.0,53,1,0.0,0.0
Travis Schlichting,0,0,0,0,0,0,0.0,16,1,0.0,0.0
Travis Shaw,563,114,366,310,20,275,650.0,733,2374,0.20275,0.6443749999999999
Travis Smith,4,0,2,0,0,0,8.0,42,28,0.05840000000000001,0.11680000000000001
Travis Snider,435,54,212,214,22,167,492.0,630,1783,0.247875,0.7106250000000001
Travis Swaggerty,1,0,0,0,0,0,4.0,5,9,0.111,0.222
Travis Taijeron,9,1,3,3,0,5,24.0,26,52,0.173,0.54
Travis Tartamella,1,0,0,0,0,0,0.0,3,2,0.5,1.0
Travis Wood,55,11,37,28,1,7,115.0,330,298,0.175375,0.5121249999999999
Travis d'Arnaud,753,123,438,374,3,239,682.0,884,3032,0.24383333333333335,0.7214999999999999
Trayce Thompson,198,45,126,128,17,115,346.0,369,935,0.204,0.7204285714285714
Trayvon Robinson,62,5,26,28,7,22,104.0,90,288,0.2155,0.602
Trea Turner,1352,171,572,776,279,340,921.0,1125,4568,0.2942,0.8244
Trench Davis,4,0,1,3,1,0,5.0,23,33,0.09100000000000001,0.18033333333333332
Trenidad Hubbard,196,16,72,124,33,83,166.0,476,762,0.2559,0.7223
Trent Durrington,46,2,9,35,14,17,54.0,140,235,0.1538,0.41859999999999997
Trent Giambrone,2,0,0,0,0,0,4.0,5,13,0.154,0.308
Trent Grisham,412,70,246,273,47,259,592.0,623,1932,0.216,0.7088333333333333
Trent Oeltjen,36,5,11,26,9,18,51.0,99,164,0.219,0.6859999999999999
Trent Thornton,2,0,0,2,0,0,0.0,140,3,0.22233333333333336,0.4446666666666667
Trenton Brooks,3,0,1,3,1,4,6.0,12,25,0.12,0.361
Tres Barrera,33,2,14,10,0,14,38.0,57,145,0.111,0.29275
Trever Miller,1,0,0,1,0,0,1.0,680,6,0.02775,0.08333333333333333
Trevor Bauer,5,0,1,2,0,4,35.0,211,73,0.03977777777777777,0.10522222222222222
Trevor Bell,0,0,0,0,0,0,1.0,46,1,0.0,0.0
Trevor Brown,50,5,24,18,1,13,47.0,88,212,0.23399999999999999,0.617
Trevor Cahill,23,0,12,7,0,5,67.0,331,191,0.162,0.36718181818181816
Trevor Crowe,196,4,68,94,35,60,160.0,265,818,0.22949999999999998,0.59675
Trevor Gott,0,0,0,0,0,0,0.0,131,1,0.0,0.0
Trevor Hildenberger,0,0,0,0,0,0,0.0,134,0,0.0,0.0
Trevor Hoffman,4,0,5,1,0,0,11.0,1035,34,0.07272222222222223,0.19177777777777777
Trevor Kelley,0,0,0,0,0,0,0.0,4,0,0.0,0.0
Trevor Larnach,226,35,138,136,6,116,322.0,300,958,0.2315,0.7204999999999999
Trevor May,0,0,0,0,0,0,3.0,225,3,0.0,0.0
Trevor Megill,0,0,0,0,0,0,0.0,116,0,0.0,0.0
Trevor Plouffe,710,106,379,364,12,246,676.0,830,2933,0.23144444444444445,0.6855555555555555
Trevor Richards,5,0,2,4,0,4,35.0,96,61,0.055,0.4716666666666667
Trevor Rogers,3,0,0,0,0,1,27.0,26,43,0.07,0.161
Trevor Rosenthal,0,0,0,0,0,0,4.0,363,4,0.0,0.0
Trevor Stephan,0,0,0,0,0,0,0.0,43,0,0.0,0.0
Trevor Story,909,179,540,536,129,318,1075.0,908,3431,0.25911111111111107,0.8017777777777777
Trevor Williams,18,0,6,8,0,9,57.0,148,146,0.08866666666666667,0.315
Trevor Wilson,34,2,14,17,2,11,67.0,161,193,0.19385714285714287,0.47900000000000004
Trey Amburgey,0,0,0,0,0,0,2.0,2,4,0.0,0.0
Trey Beamon,40,0,15,16,3,11,36.0,95,158,0.25166666666666665,0.6190000000000001
Trey Cabbage,29,2,15,17,2,6,60.0,67,139,0.2085,0.5715
Trey Hodges,0,0,0,0,0,0,6.0,56,8,0.0,0.0
Trey Lipscomb,38,1,10,20,11,16,40.0,61,190,0.2,0.5
Trey Lunsford,2,0,1,0,0,0,1.0,4,4,0.3335,0.8335
Trey Mancini,801,129,400,407,2,265,795.0,831,3051,0.273,0.8591428571428572
Trey Moore,6,0,0,1,0,2,5.0,24,26,0.4533333333333333,1.3063333333333333
Trey Sweeney,24,4,17,11,2,7,32.0,36,110,0.218,0.642
Trey Wingenter,0,0,0,0,0,0,0.0,73,0,0.0,0.0
Tripp Cromer,118,12,48,54,0,27,101.0,196,524,0.16725,0.5435000000000001
Tristan Gray,5,1,1,1,0,3,16.0,17,33,0.2535,0.8684999999999999
Triston Casas,179,42,109,105,1,119,226.0,222,717,0.2336666666666667,0.8073333333333333
Triston McKenzie,1,0,0,0,0,0,0.0,25,2,0.5,1.0
Trot Nixon,995,137,555,579,30,504,689.0,1092,3627,0.28558333333333336,0.82225
Troy Afenir,15,0,7,4,0,5,32.0,45,79,0.1775,0.4285
Troy Brohawn,1,0,0,0,0,0,0.0,82,2,0.3333333333333333,0.6666666666666666
Troy Cate,0,0,0,0,0,0,0.0,14,1,0.0,0.0
Troy Glaus,1375,320,950,889,56,854,1377.0,1537,5410,0.24576923076923077,0.8063076923076923
Troy Mattes,7,0,1,4,0,0,2.0,8,15,0.467,1.0
Troy Neel,212,37,120,110,5,92,177.0,230,758,0.2733333333333334,0.834
Troy O'Leary,1100,127,591,547,17,334,661.0,1198,4010,0.2725454545454546,0.7614545454545454
Troy Patton,1,0,0,0,0,0,1.0,121,4,0.08325,0.1665
Troy Percival,0,0,0,0,0,0,5.0,641,5,0.0,0.0
Troy Scribner,0,0,0,0,0,0,1.0,1,1,0.0,0.0
Troy Stokes,2,0,2,2,1,1,5.0,8,18,0.111,0.367
Troy Tulowitzki,1391,225,780,762,57,511,900.0,1291,4804,0.27784615384615385,0.835076923076923
Tsuyoshi Nishioka,50,0,20,14,2,16,44.0,71,233,0.113,0.299
Tsuyoshi Shinjo,215,20,100,98,9,55,128.0,303,876,0.233,0.6243333333333333
Tsuyoshi Wada,1,0,0,1,0,2,15.0,21,28,0.025,0.128
Tucker Ashford,111,6,55,42,5,47,75.0,222,510,0.21714285714285714,0.5712857142857143
Tucker Barnhart,659,53,292,254,8,296,649.0,916,2736,0.22636363636363638,0.6317272727272727
Tucker Davidson,0,0,0,0,0,0,6.0,4,6,0.0,0.0
Tucupita Marcano,88,5,34,41,7,26,88.0,149,406,0.207,0.5596666666666668
Tuffy Gosewisch,80,5,30,25,2,19,91.0,137,420,0.1682,0.4354
Tug Hulett,13,1,3,6,0,6,23.0,45,67,0.1675,0.442
Tug McGraw,27,1,15,9,0,8,39.0,726,146,0.17653333333333335,0.4156666666666667
Turk Wendell,3,0,0,1,0,5,19.0,552,43,0.08118181818181819,0.24736363636363634
Turner Ward,389,39,219,210,33,186,247.0,626,1548,0.25758333333333333,0.7253333333333334
Ty Adcock,0,0,0,0,0,0,0.0,12,0,0.0,0.0
Ty Blach,13,1,7,6,0,6,37.0,94,78,0.19025,0.4395
Ty Buttrey,0,0,0,0,0,0,0.0,88,0,0.0,0.0
Ty Cline,37,0,9,25,3,30,27.0,119,162,0.23650000000000002,0.672
Ty France,662,74,312,314,2,182,517.0,702,2513,0.26466666666666666,0.7486666666666667
Ty Gainey,24,1,7,12,4,10,37.0,57,111,0.19566666666666666,0.5193333333333333
Ty Kelly,32,3,21,21,0,20,36.0,118,158,0.17433333333333334,0.5163333333333333
Ty Taubenheim,2,0,1,0,0,0,2.0,13,5,0.4165,1.083
Ty Tice,0,0,0,0,0,0,0.0,1,0,0.0,0.0
Ty Van Burkleo,5,1,1,2,1,6,10.0,14,38,0.076,0.3075
Ty Wigginton,1170,169,594,558,42,371,891.0,1362,4479,0.2558333333333333,0.7439999999999999
Tye Waller,26,3,14,18,2,7,31.0,63,110,0.189,0.50825
Tyler Alexander,0,0,0,0,0,0,1.0,41,2,0.0,0.0
Tyler Anderson,15,2,5,11,0,9,94.0,137,158,0.083,0.229
Tyler Austin,114,33,91,75,4,54,215.0,209,521,0.221,0.7345
Tyler Bashlor,0,0,0,0,0,0,1.0,48,1,0.0,0.0
Tyler Beede,4,0,1,2,0,3,25.0,28,40,0.034999999999999996,0.09200000000000001
Tyler Black,10,0,2,4,3,7,17.0,18,49,0.204,0.561
Tyler Chatwood,42,0,17,17,0,8,52.0,240,205,0.2207777777777778,0.49311111111111117
Tyler Clippard,3,0,0,0,0,0,6.0,777,15,0.14285714285714285,0.32142857142857145
Tyler Cloyd,3,0,1,3,0,5,9.0,26,32,0.06733333333333334,0.248
Tyler Collins,118,14,58,53,3,45,140.0,183,502,0.236,0.6715
Tyler Colvin,290,49,178,164,14,78,352.0,441,1215,0.20883333333333334,0.6218333333333333
Tyler Cravy,1,1,1,1,0,0,4.0,34,12,0.125,0.625
Tyler Cropley,1,0,1,0,0,0,2.0,2,6,0.167,0.31
Tyler Duffey,0,0,0,0,0,0,1.0,244,1,0.0,0.0
Tyler Fitzgerald,95,17,39,56,19,24,118.0,106,346,0.2495,0.7825
Tyler Flowers,582,86,301,267,2,227,852.0,802,2456,0.21666666666666667,0.6751666666666667
Tyler Freeman,125,11,53,77,17,42,94.0,206,560,0.23266666666666666,0.629
Tyler Gentry,0,0,0,0,0,0,2.0,3,5,0.0,0.0
Tyler Gilbert,0,0,0,0,0,0,6.0,9,9,0.0,0.0
Tyler Glasnow,6,0,3,1,0,4,17.0,85,31,0.0874,0.207
Tyler Goeddel,41,4,16,17,3,17,52.0,92,213,0.192,0.549
Tyler Graham,0,0,0,1,0,0,2.0,10,2,0.0,0.0
Tyler Green,22,1,10,6,0,2,44.0,71,113,0.159,0.40650000000000003
Tyler Greene,151,17,61,86,28,52,201.0,288,675,0.22139999999999999,0.6295999999999999
Tyler Heineman,55,1,15,27,3,23,41.0,112,260,0.2,0.6108
Tyler Holt,64,0,15,29,7,29,84.0,156,281,0.19999999999999998,0.4996666666666667
Tyler Houston,479,63,253,197,10,119,408.0,700,1805,0.26937500000000003,0.7357500000000001
Tyler Johnson,0,0,0,0,0,0,1.0,116,1,0.0,0.0
Tyler Kinley,0,0,0,0,0,0,1.0,198,1,0.0,0.0
Tyler Ladendorf,8,0,3,9,2,2,15.0,55,66,0.106,0.272
Tyler Locklear,7,2,3,3,1,3,20.0,16,45,0.156,0.535
Tyler Lyons,5,0,1,3,0,5,16.0,150,41,0.05071428571428571,0.21742857142857144
Tyler Mahle,10,0,1,6,0,7,50.0,88,125,0.09724999999999999,0.27449999999999997
Tyler Matzek,10,0,0,5,0,2,14.0,96,46,0.18633333333333332,0.437
Tyler Moore,180,30,121,75,3,50,234.0,381,788,0.2298,0.6828000000000001
Tyler Naquin,439,61,237,226,20,117,475.0,562,1668,0.22262500000000002,0.6243750000000001
Tyler Nevin,104,12,49,53,1,61,140.0,192,511,0.22175,0.722
Tyler O'Neill,462,109,278,313,44,189,650.0,590,1875,0.2392857142857143,0.76
Tyler Olson,0,0,0,0,0,0,0.0,93,0,0.0,0.0
Tyler Pastornicky,58,2,15,30,2,17,48.0,124,239,0.24766666666666667,0.6073333333333334
Tyler Payne,0,0,0,0,0,0,2.0,1,2,0.0,0.0
Tyler Pill,0,0,0,0,0,0,1.0,7,5,0.0,0.0
Tyler Rogers,0,0,0,0,0,0,0.0,165,0,0.0,0.0
Tyler Saladino,221,19,92,109,28,62,247.0,326,978,0.21079999999999996,0.5833999999999999
Tyler Skaggs,2,0,1,0,0,1,13.0,62,23,0.04,0.1466
Tyler Smith,3,0,1,2,0,1,8.0,10,16,0.188,0.513
Tyler Soderstrom,64,12,33,27,0,31,96.0,106,314,0.1965,0.608
Tyler Stephenson,389,50,208,212,2,150,383.0,470,1455,0.27999999999999997,0.835
Tyler Sturdevant,0,0,0,0,0,0,0.0,16,0,0.0,0.0
Tyler Thornburg,1,0,0,1,0,0,11.0,161,25,0.03333333333333333,0.18333333333333335
Tyler Wade,167,7,51,139,50,73,204.0,447,769,0.211875,0.5735
Tyler Wagner,0,0,0,0,0,0,3.0,6,5,0.0,0.0
Tyler Walker,0,0,0,0,0,1,7.0,266,12,0.0,0.125
Tyler Webb,0,0,0,0,0,0,2.0,111,2,0.0,0.0
Tyler Wells,0,0,0,0,0,0,0.0,44,0,0.0,0.0
Tyler White,179,26,103,76,1,87,208.0,257,760,0.245,0.754
Tyler Wilson,0,0,0,0,0,0,0.0,42,2,0.0,0.0
Tyler Yates,1,0,0,0,0,0,6.0,239,12,0.0182,0.0364
Tyler Zuber,0,0,0,0,0,0,1.0,31,1,0.0,0.0
Tylor Megill,6,0,0,1,0,1,17.0,18,28,0.214,0.562
Tyrell Godwin,0,0,0,0,0,0,1.0,3,3,0.0,0.0
Tyrell Jenkins,0,0,0,0,0,0,4.0,14,13,0.0,0.0
Tyrone Taylor,293,48,171,172,29,72,305.0,461,1214,0.2665,0.802
Tyson Brummett,0,0,0,0,0,0,0.0,1,0,0.0,0.0
Tyson Ross,38,2,13,14,1,6,78.0,193,190,0.10075,0.238375
Tzu-Wei Lin,43,1,12,27,2,21,57.0,102,193,0.1736,0.476
U L Washington,703,27,255,358,132,261,409.0,907,2797,0.24663636363636365,0.6487272727272728
Ubaldo Heredia,0,0,0,0,0,0,1.0,2,2,0.0,0.0
Ubaldo Jiménez,34,0,11,12,0,17,102.0,319,291,0.11241666666666666,0.2695
Ugueth Urbina,5,0,1,3,0,3,32.0,564,53,0.039636363636363636,0.17545454545454547
Urbano Lugo,0,0,0,0,0,0,0.0,3,0,0.0,0.0
Vada Pinson,750,60,285,329,80,130,302.0,773,2815,0.2638333333333333,0.6816666666666666
Val Majewski,2,0,1,3,0,0,1.0,9,13,0.154,0.385
Valentino Pascucci,14,3,8,7,1,10,25.0,42,73,0.225,0.7024999999999999
Valerio De Los Santos,0,0,0,0,0,1,8.0,218,12,0.0,0.041625
Van Kelly,15,1,9,9,0,15,21.0,38,89,0.169,0.524
Van Snider,7,1,6,5,0,0,18.0,19,35,0.1785,0.42499999999999993
Vance Law,972,71,442,453,34,408,602.0,1212,3802,0.2400909090909091,0.6503636363636363
Vance McHenry,4,0,2,3,0,1,1.0,18,19,0.111,0.2425
Vance Wilson,238,25,129,104,2,46,189.0,403,953,0.1925,0.51275
Vance Worley,22,0,10,6,0,2,61.0,168,157,0.0905,0.20400000000000001
Vaughn Eshelman,1,0,0,1,0,0,1.0,21,4,0.25,0.5
Vaughn Grissom,82,5,33,39,7,20,73.0,95,321,0.25366666666666665,0.6393333333333334
Vern Fuller,6,1,2,3,0,3,9.0,29,33,0.182,0.583
Vern Ruhle,27,0,9,12,0,22,96.0,186,182,0.12714285714285714,0.3762857142857143
Vernon Wells,1794,270,958,930,109,472,956.0,1731,6642,0.2512666666666667,0.7106000000000001
Vic Albury,0,0,0,0,0,0,1.0,70,1,0.0,0.0
Vic Black,0,0,0,0,0,0,0.0,59,0,0.0,0.0
Vic Correll,259,29,125,124,2,128,220.0,410,1132,0.28475,0.738375
Vic Darensbourg,2,0,0,0,0,2,6.0,289,18,0.03571428571428571,0.23014285714285715
Vic Davalillo,336,8,119,171,32,62,121.0,576,1174,0.2581111111111111,0.6034444444444443
Vic Harris,349,13,121,168,36,160,281.0,579,1610,0.201875,0.545625
Vicente Campos,0,0,0,0,0,0,0.0,1,2,0.0,0.0
Vicente Padilla,27,0,17,13,0,16,130.0,386,251,0.1827857142857143,0.4342857142857143
Vicente Palacios,4,0,0,2,0,2,43.0,134,88,0.0525,0.143875
Vicente Romo,11,1,3,5,0,2,12.0,239,74,0.13949999999999999,0.3188333333333333
Victor Alcántara,0,0,0,0,0,0,0.0,73,0,0.0,0.0
Victor Alvarez,0,0,0,0,0,0,2.0,9,2,0.0,0.0
Victor Bernal,0,0,0,0,0,0,1.0,15,1,0.0,0.0
Victor Caratini,393,46,201,180,4,165,392.0,607,1631,0.243375,0.68375
Victor Cole,0,0,0,0,0,0,0.0,8,4,0.0,0.0
Victor Cruz,0,0,0,0,0,0,3.0,39,4,0.0,0.0
Victor Diaz,114,24,73,62,6,32,135.0,147,446,0.24325,0.72475
Victor Garate,0,0,0,0,0,0,0.0,4,0,0.0,0.0
Victor González,0,0,0,0,0,0,0.0,78,0,0.0,0.0
Victor Marte,0,0,0,0,0,0,0.0,74,0,0.0,0.0
Victor Martinez,2153,246,1178,914,7,730,891.0,1973,7297,0.2915,0.7945
Victor Mata,24,1,6,9,1,0,12.0,36,77,0.236,0.531
Victor Reyes,321,16,107,147,33,49,287.0,394,1214,0.263,0.6702
Victor Robles,455,35,182,254,100,130,471.0,607,1839,0.25575,0.718
Victor Rodríguez,12,0,2,6,0,0,3.0,17,28,0.4335,1.0455
Victor Rosario,1,0,0,3,0,1,1.0,9,7,0.143,0.393
Victor Santos,12,0,2,5,0,2,48.0,149,124,0.13066666666666668,0.2778333333333333
Victor Scott,26,2,10,14,5,6,42.0,53,145,0.179,0.502
Victor Vodnik,0,0,0,0,0,0,0.0,64,0,0.0,0.0
Victor Zambrano,9,0,3,3,0,0,28.0,174,73,0.052333333333333336,0.154
Vida Blue,53,4,15,36,0,47,267.0,370,502,0.08816666666666667,0.28325
Vidal Bruján,94,5,40,62,14,42,120.0,201,497,0.15825,0.42525
Vidal Nuño,4,0,2,2,0,0,8.0,133,28,0.2398,0.4894
Vimael Machín,66,1,14,38,1,36,67.0,112,318,0.18366666666666664,0.482
Vin Mazzaro,3,0,1,0,0,0,11.0,140,18,0.083375,0.16675
Vince Belnome,1,0,1,1,0,3,3.0,4,10,0.1,0.486
Vince Colbert,8,0,0,4,0,4,22.0,98,51,0.11266666666666668,0.29633333333333334
